"Authority_ItemName_ENG","Authority_Code","Row_ItemName_ENG","Row_Code","expenditure","initial_year","final_year","category","Dataitem_Code","Dataitem_ItemName_ENG","Dataset","denominator","initial_value","final_value","success_rate","max_value","min_value"
"Rhondda Cynon Taf","540","Non-school expenditure",2,10822.0743011,"200203","202122","Social Care - Child",31,"Required initial assessments that have not yet been completed during the year","care0020",7,0,0,0,974,0
"Rhondda Cynon Taf","540","Non-school expenditure",2,10822.0743011,"200203","202122","Social Care - Child",32,"Required initial assessments that have not yet been completed from previous periods","care0020",7,0,0,0,96,0
"Rhondda Cynon Taf","540","Non-school expenditure",2,10822.0743011,"200203","202122","Social Care - Child",35,"The number of initial assessments completed within 7 working days","care0020",5,1191,1580,0.6,20640,179
"Rhondda Cynon Taf","540","Non-school expenditure",2,10822.0743011,"200203","202122","Social Care - Child",36,"The total number of working days taken to complete all initial assessments where the number of working days taken was 8 or more","care0020",5,10995,27631,0.8,212479,166
"Rhondda Cynon Taf","540","Non-school expenditure",2,10822.0743011,"200203","202122","Social Care - Child",37,"The total number of initial assessments that took 8 days or more to complete","care0020",5,653,1051,0.6,8467,14
"Rhondda Cynon Taf","540","Non-school expenditure",2,10822.0743011,"200203","202122","Social Care - Child",38,"The number of required core assessments completed within 35 working days during the year","care0020",5,469,818,0.6,11177,11
"Rhondda Cynon Taf","540","Non-school expenditure",2,10822.0743011,"200203","202122","Social Care - Child",39,"The number of core assessments that were completed during the year","care0020",5,595,954,0.8,13857,52
"Rhondda Cynon Taf","540","Non-school expenditure",2,10822.0743011,"200203","202122","Social Care - Child",21,"Young people aged 19 who were looked after when aged 16","care0027",9,28,48,0.777777777777778,497,2
"Rhondda Cynon Taf","540","Non-school expenditure",2,10822.0743011,"200203","202122","Social Care - Child",22,"Young people aged 19 who were looked after when aged 16, with whom the authority is in contact at age 19","care0027",9,20,43,0.666666666666667,463,1
"Rhondda Cynon Taf","540","Non-school expenditure",2,10822.0743011,"200203","202122","Social Care - Child",23,"Young people aged 19 who were looked after when aged 16, with whom the authority is in contact at age 19 and are known to be in suitable, non emergency accommodation","care0027",9,18,40,0.666666666666667,433,1
"Rhondda Cynon Taf","540","Non-school expenditure",2,10822.0743011,"200203","202122","Social Care - Child",24,"Young people aged 19 who were looked after when aged 16, with whom the authority is in contact at the age of 19 and known to be engaged in education, training or employment","care0027",9,9,27,0.666666666666667,281,0
"Rhondda Cynon Taf","540","Non-school expenditure",2,10822.0743011,"200203","202122","Social Care - Child",25,"Number of eligible, relevant and former relevant children that have a pathway plan at 31 March as required","care0027",9,109,268,1,2285,5
"Rhondda Cynon Taf","540","Non-school expenditure",2,10822.0743011,"200203","202122","Social Care - Child",26,"Number of eligible, relevant and former relevant children who should have a pathway plan at 31 March","care0027",9,155,274,0.777777777777778,2491,6
"Rhondda Cynon Taf","540","Non-school expenditure",2,10822.0743011,"200203","202122","Social Care - Child",27,"Number of eligible, relevant and former relevant children that have been allocated a personal advisor at 31 March","care0027",8,145,242,0.875,2254,0
"Rhondda Cynon Taf","540","Non-school expenditure",2,10822.0743011,"200203","202122","Social Care - Child",28,"Number of eligible, relevant and former relevant children who should have been allocated a personal advisor at 31 March","care0027",6,155,255,0.833333333333333,2556,6
"Rhondda Cynon Taf","540","Personal social services - children and families",6,46574.8947715,"200203","202122","Social Care - Child",1,"The total number of referrals received during the year","care0020",9,3330,3765,0.444444444444444,49561,412
"Rhondda Cynon Taf","540","Personal social services - children and families",6,46574.8947715,"200203","202122","Social Care - Child",2,"Number of referrals during the year that were re-referrals","care0020",9,1249,908,0.555555555555556,15376,24
"Rhondda Cynon Taf","540","Personal social services - children and families",6,46574.8947715,"200203","202122","Social Care - Child",4,"The number of referrals during the year on which a decision was made within 1 working day","care0020",8,2807,3102,0.375,46235,218
"Rhondda Cynon Taf","540","Personal social services - children and families",6,46574.8947715,"200203","202122","Social Care - Child",6,"The number of referrals that were allocated to a social worker for initial assessment during the year","care0020",8,457,2384,0.75,26633,233
"Rhondda Cynon Taf","540","Personal social services - children and families",6,46574.8947715,"200203","202122","Social Care - Child",7,"The number of referrals that were allocated to someone other than a social worker for initial assessment during the year","care0020",8,708,592,0.375,6319,0
"Rhondda Cynon Taf","540","Personal social services - children and families",6,46574.8947715,"200203","202122","Social Care - Child",8,"The number of initial assessments that were completed during the year","care0020",9,1361,3107,0.666666666666667,27767,191
"Rhondda Cynon Taf","540","Personal social services - children and families",6,46574.8947715,"200203","202122","Social Care - Child",9,"The number of initial assessments that were completed during the year where the child has been seen by the Social Worker","care0020",8,85,1966,0.875,21907,75
"Rhondda Cynon Taf","540","Personal social services - children and families",6,46574.8947715,"200203","202122","Social Care - Child",10,"The number of initial assessments that were completed during the year where the child has been seen alone by the Social Worker","care0020",9,33,1456,0.888888888888889,13053,16
"Rhondda Cynon Taf","540","Personal social services - children and families",6,46574.8947715,"200203","202122","Social Care - Child",11,"The number of initial assessments that were completed during the year where the child has been seen by someone other than a Social Worker","care0020",8,1276,503,0.375,7856,0
"Rhondda Cynon Taf","540","Personal social services - children and families",6,46574.8947715,"200203","202122","Social Care - Child",12,"The number of initial assessments that were completed during the year where the child has been seen alone by someone other than a  Social Worker","care0020",8,49,205,0.5,1974,0
"Rhondda Cynon Taf","540","Personal social services - children and families",6,46574.8947715,"200203","202122","Social Care - Child",23,"The total number of working days taken to complete all required core assessments where the number of working days was more than 35","care0020",8,1868,10839,0.75,236517,172
"Rhondda Cynon Taf","540","Personal social services - children and families",6,46574.8947715,"200203","202122","Social Care - Child",24,"The total number of required core assessments that took longer than 35 working days to complete","care0020",8,13,136,0.75,3079,3
"Rhondda Cynon Taf","540","Personal social services - children and families",6,46574.8947715,"200203","202122","Social Care - Child",33,"The number of health assessments for looked after children due in the year that have been undertaken","care0020",9,455,653,0.666666666666667,5638,45
